index,label,text
559,1, yes whites who do not want to be a minority will not accept being out of need to be shot whitegenocide
560,0, race the jews have to the blacks for a big named big 
561,0, everything is teaparty s fault since you are not allowed to blame the jews anymore 
562,1, third world war rd world immigration invasion of western countries whitegenocide
563,0, putin is the of the church syria is and the jews isis 
564,1, the jews that own and run and black people there s your answer 
565,1, i bet the jews did nazi us coming hitler
566,0, lol yeah let people shit about themselves who is he 
567,1, can you keep a secret diversity whitegenocide http t co 
568,0, i thought the world had already that the jews are an religious group not 
569,0, jesus was a palestinian jew the jews of today are not the jews of they are we are the
570,1, whitepower http t co
571,0, all u is that white ppl have a long history of black ppl whitegenocide
572,0, y all were thinking of the city where the jews death over slavery place 
573,0, t not the muslims are not the are not the jews who have world for destroying are zionists their
574,0, i a bbc on the holocaust and could not get past how all the jews nazis had british 
575,0, white people literally be like i am not racist you fucking nigger
576,0, and them they the jesus from the jews
577,0, damn just put all the jews in concentration camp you nazi
578,1, antiwhite we need to throw these pushing global whitegenocide
579,0, new among white people and the of whitegenocide https t co
580,0, jew here one the jews pro guy stuff 
581,1, and hitler was by the jews they war on germany long before 
582,0, i had many who have tried to do the just like those who the other countries where the jews lived 
583,0, then be sad for the jews they have been more than any religion
584,0, why do you support whitegenocide antiwhite http t co
585,1, why is diversity only on white countries whitegenocide
586,0, and s god let the the jews he is a 
587,0, better to die a blame the jews and leave his kids 
588,0, we need a sense of community when the jews cannot they will leave that s the of history 
589,1, jews are the out of blacks are the of the jews against the 
590,0, just as the jews could not wait for the to rise it these poor had to leave their in 
591,0, rt islam is a religion of hate well then http t co r i m
592,0, the jews in america control us as the jews in europe control eu how f king stupid does that make us 
593,1, black attacking killing white ppl where is the whitelivesmatter
594,1, so do the you ugly
595,1, will there be an white whitegenocide
596,0, or of rather were and by the jews it is what gives power
597,1, my country was my home now its a and im the diversity means white genocide its a crime whitegenocide
598,0, support whitegenocide
599,0, but in the s after israel s the jews them died jew 
600,0, by the way that is those who have the jews have up 
601,0, forgot to anti they will be treated like the jews during the holocaust 
602,0, fan funny fucking is for the course in europe whitegenocide https t co
603,0, what you re fucking retarded
604,0, their now political have more in common with the jews of israel than the people of palestine 
605,0, the only reason you are talking to is bebecause i was them whitegenocide do your news and jews thing
606,0, that s bebecause they wouldon t use a we are the world s biggest victims the jews
607,0, for where can i send him some man from the jews 
608,0, english all the jews want peace some only want for like hamas 
609,0, and its the rich who the poor whites the kalergi plan for whitegenocide stupid rich people 
610,0, its very anti zionism is against a jewish homeland you want to get rid of the jews home 
611,0, the jews are never the it is just they enemies who do not like them
612,0, the jews are the most people by other in history it all the jews fault for being different 
613,0, what do we to do with the jews 
614,0, nobody and black genocide moron you are a joke 
615,0, this makes me everyone knows it is bullshit you re an idiot 
616,0, playingg what happened to the jews in germany 
617,0, they got a hit on my head what ishould the god do out in spain and do business with the jews never that 
618,1, altright rt rt ha whitegenocide altright https t co 
619,1, the of islam and whitegenocide 
620,0, murder attack white man found dead man up i https t co
621,0, who isaid he wanted killed like jews has been https t co
622,1, is code word for antiwhite whitegenocide diversity http t co 
623,0, antiwhite refugeeswelcome diversity whitegenocide waronwhites tcot racist racism usa https t co x
